,uuid,center_x,center_y,center_z,direction_x,direction_y,direction_z,end_closed,end_reachable,facet_count,length,radius
973,81782a16-7856-4c1e-b422-b45f39dffa2d,30.2499823156,-1.3755432479,-0.0001162293,-0.0003554016,-0.9999686556,-0.0005630805,True,True,271,2.7535739179,3.4996894651
974,4c2d029d-1e41-40ce-8568-ebe8ea7326b3,-2.542829492e-24,-2.542829492e-24,13.0605564117,0.0,0.0,-1.0,True,True,216,34.4672927856,13.0000001546
974,4c2d029d-1e41-40ce-8568-ebe8ea7326b3,0.0,0.0,-13.6531858444,0.0,0.0,-1.0,True,True,216,0.5,2.0
975,dc90d2d1-28dd-48c9-b9f6-1926eaaa91c9,-90.7500000609,-49.2500000449,23.5384998322,0.0,0.0,1.0,True,True,64,0.9230003357,4.550104418
975,dc90d2d1-28dd-48c9-b9f6-1926eaaa91c9,-62.2500004026,-32.2500000885,23.5384998322,0.0,0.0,1.0,True,True,64,0.9230003357,4.5501044613
975,dc90d2d1-28dd-48c9-b9f6-1926eaaa91c9,-44.7500000428,53.2499999533,29.608499527,0.0,0.0,1.0,True,False,64,1.1609992981,4.5501044274
975,dc90d2d1-28dd-48c9-b9f6-1926eaaa91c9,-38.2500000396,-51.2500000458,23.5384998322,0.0,0.0,1.0,True,True,64,0.9230003357,4.5501044274
975,dc90d2d1-28dd-48c9-b9f6-1926eaaa91c9,-10.2500001134,-33.250000089,23.5384998322,0.0,0.0,1.0,True,True,64,0.9230003357,4.5501044029
975,dc90d2d1-28dd-48c9-b9f6-1926eaaa91c9,14.7499997629,-51.2500000458,23.5384998322,0.0,0.0,1.0,True,True,64,0.9230003357,4.5501044057
975,dc90d2d1-28dd-48c9-b9f6-1926eaaa91c9,43.7499999577,-33.250000089,23.5384998322,0.0,0.0,1.0,True,True,64,0.9230003357,4.5501043753
975,dc90d2d1-28dd-48c9-b9f6-1926eaaa91c9,44.2499999575,53.2499999533,29.608499527,0.0,0.0,1.0,True,False,64,1.1609992981,4.5501044274
975,dc90d2d1-28dd-48c9-b9f6-1926eaaa91c9,67.750000095,-49.2500000449,23.5384998322,0.0,0.0,1.0,True,True,64,0.9230003357,4.5501044996
975,dc90d2d1-28dd-48c9-b9f6-1926eaaa91c9,96.7499999371,-35.7500000604,23.5384998322,0.0,0.0,1.0,True,True,64,0.9230003357,4.5501044112
976,3cf93b63-ba10-49af-a57b-a62bc09d0e08,0.0500000007,-12.5,-41.5,1.0,0.0,0.0,True,True,0,0.1000000015,3.0
976,3cf93b63-ba10-49af-a57b-a62bc09d0e08,0.0500000007,-12.5,41.5,1.0,0.0,0.0,True,True,0,0.1000000015,3.0
977,92dfa55a-7097-41c2-8426-6a1acce6f2e4,6.0,1e-10,-7.47e-08,-1.0,0.0,0.0,True,True,0,12.0,7.81142142
977,92dfa55a-7097-41c2-8426-6a1acce6f2e4,18.2999997139,3e-10,-4.72e-08,1.0,0.0,0.0,True,True,0,4.9999990463,11.0000000035
977,92dfa55a-7097-41c2-8426-6a1acce6f2e4,21.3999996185,-3e-10,-3.743e-07,1.0,0.0,0.0,True,True,0,1.2000007629,8.2499999802
978,86731e4e-a87b-43e6-b959-dcc1a9923bf3,-6.99748793e-19,5.0334935188,-4.087229856e-20,1.390186719e-19,-1.0,8.119908675e-21,True,False,224,10.0669870377,7.25
978,86731e4e-a87b-43e6-b959-dcc1a9923bf3,2.289258322e-16,22.0,5.44229442e-16,0.0,-1.0,0.0,True,True,224,20.0,8.75
979,2e82bfe6-75b0-4f35-8454-ec7d14cb77bc,-8.645694861e-24,-8.645694915e-24,1.4716346562,0.0,0.0,1.0,True,True,0,1.0567306876,16.9500002969
980,4998e165-04b6-46b2-99b7-7c406eecf60e,-6.93e-08,-1.286e-07,-0.6750001311,0.0,0.0,1.0,True,True,226,3.7500001192,9.5100001614
980,4998e165-04b6-46b2-99b7-7c406eecf60e,-1.46e-08,3.16e-08,-2.8000001907,0.0,0.0,1.0,True,True,226,0.5,11.0000000448
981,70328f1a-2cbc-4f56-859c-70e3c84e71e7,159.9705788773,160.0233951927,444.2724151611,0.0,0.0,-1.0,True,False,0,3.6625061035,44.0363007361
982,2257c0e2-29a5-4348-8694-fac73fdb6ea6,6.694e-07,-21.0500002424,1.7862e-06,5.05923e-05,0.9999919571,0.0001847157,True,True,0,4.9026797865,6.9999999566
983,306dc56c-2dd3-47ac-9c0a-4edb9055b2f5,27.3999996185,-4.231779651e-25,-4.231779685e-25,1.0,0.0,0.0,True,True,204,1.2000007629,7.5
984,547b1496-9c9f-42ad-b486-9ccaf9fa9935,-0.3891560421,3.6872e-06,1.251e-06,0.9998763473,-0.0022278169,-0.0009894283,True,True,233,0.8099994061,6.4999902827
984,547b1496-9c9f-42ad-b486-9ccaf9fa9935,5.75,6.5e-07,-8e-10,1.0,0.0,0.0,True,True,234,11.5,5.9999999617
984,547b1496-9c9f-42ad-b486-9ccaf9fa9935,17.1928200722,1.6661e-06,-4.3e-09,1.0,0.0,0.0,True,True,234,4.4143590927,2.9999999772
985,24b7ac90-6bc7-41f2-a2ad-428616f872c3,4.231779715e-25,2.25,-4.231779715e-25,0.0,1.0,0.0,True,True,208,1.5,7.5
985,24b7ac90-6bc7-41f2-a2ad-428616f872c3,1.658857637e-24,2.25,-1.658857637e-24,0.0,-1.0,0.0,True,False,208,1.5,10.5
985,24b7ac90-6bc7-41f2-a2ad-428616f872c3,1.692711886e-24,2.25,-1.692711886e-24,0.0,-1.0,0.0,True,False,208,1.5,15.0
985,24b7ac90-6bc7-41f2-a2ad-428616f872c3,2.437505032e-24,2.25,-2.437505032e-24,0.0,1.0,0.0,True,True,208,1.5,9.0
985,24b7ac90-6bc7-41f2-a2ad-428616f872c3,2.742193156e-24,2.25,-2.742193156e-24,0.0,-1.0,0.0,True,False,208,1.5,13.4999999493
985,24b7ac90-6bc7-41f2-a2ad-428616f872c3,4.096362694e-24,2.25,-4.096362694e-24,0.0,-1.0,0.0,True,False,208,1.5,16.5
985,24b7ac90-6bc7-41f2-a2ad-428616f872c3,4.333342272e-24,2.25,-4.333342272e-24,0.0,-1.0,0.0,True,False,208,1.5,11.9999999726
985,24b7ac90-6bc7-41f2-a2ad-428616f872c3,9.750020129e-24,2.25,-9.750020129e-24,0.0,-1.0,0.0,True,False,208,1.5,17.9999999323
985,24b7ac90-6bc7-41f2-a2ad-428616f872c3,1.144273214e-23,2.25,-1.144273214e-23,0.0,-1.0,0.0,True,False,208,1.5,19.5
986,5398d0fb-54a4-4b7a-94af-8d452038465b,-44.25,5.450385841e-17,-1.677299526e-17,1.0,-1.231725886e-18,3.790504682e-19,True,True,0,2.5,20.0
986,5398d0fb-54a4-4b7a-94af-8d452038465b,-21.75,-5.484386485e-24,-5.484386379e-24,1.0,0.0,0.0,True,True,0,42.5,13.5
987,1cc4c3fe-ca2e-488c-99f9-a412d0402690,-49.6999972803,-68.9999955011,-3.9499999648,0.0003876073,9.7006e-05,-0.9999887963,True,True,0,4.0019969614,2.5000016801
987,1cc4c3fe-ca2e-488c-99f9-a412d0402690,-49.6999971135,4.5208e-06,-3.9499999674,0.0003879824,9.70401e-05,-0.9999887938,True,True,0,4.0019988201,2.5000014697
987,1cc4c3fe-ca2e-488c-99f9-a412d0402690,49.70000318,-68.9999955483,-3.9499999612,0.0003876799,9.71175e-05,-0.9999888001,True,True,0,4.0019974495,2.5000017981
987,1cc4c3fe-ca2e-488c-99f9-a412d0402690,49.7000033319,4.4587e-06,-3.9499999638,0.0003880549,9.71517e-05,-0.9999887976,True,True,0,4.0019993083,2.500001588
988,86289ff5-d707-4ce4-b9a8-f3b1d55de096,-1.474540122e-22,-1.474540122e-22,-0.5,0.0,0.0,1.0,True,True,0,1.0,70.0000001749
989,dfafb3b3-fefd-444b-9f59-4176b5cd6aab,2.8744e-06,11.4999999859,-6.717e-07,9.46723e-05,0.9999987533,-1.90649e-05,True,True,229,15.0013806248,7.1499999878
990,03edb972-57d8-48b9-b8dc-c0d326afc607,0.0,0.0,15.4904403687,1.877492843e-20,-6.985164379e-19,1.0,True,True,240,14.0,1.5
990,03edb972-57d8-48b9-b8dc-c0d326afc607,0.0,0.0,6.2159399986,3.465336836e-18,1.021014595e-17,-1.0,True,True,240,2.5489997864,1.25
991,c4b92de8-0492-420d-9b4f-78eebe6f7622,-105.0,13.5,-111.0999984741,0.0,1.0,0.0,True,True,0,6.0,2.5
991,c4b92de8-0492-420d-9b4f-78eebe6f7622,105.0,13.5,111.0999984741,0.0,1.0,0.0,True,True,0,6.0,2.5
992,b76fa3d5-2c5d-48f4-a1ca-1d94a7a0bfaa,5.4068e-06,-7.294e-07,-12.8428747573,-3.45808e-05,4.23834e-05,-0.9999998709,True,False,230,11.4619509485,1.841496929
992,b76fa3d5-2c5d-48f4-a1ca-1d94a7a0bfaa,0.0001287619,-0.0001373587,-22.3400972279,-7.77259e-05,0.0001137198,-0.9999481833,True,False,4883,7.532323207,1.5748318079
993,97d22d2f-7d14-441a-b9de-7d22e0806ecf,33.5423999971,17.3919999138,25.75,0.0,0.0,1.0,True,True,242,4.5,9.6999999643
994,058a653a-7a12-4057-acbb-4e64c684c073,-1.541e-07,-1.541e-07,0.8999999873,0.0,0.0,1.0,True,True,224,1.9999999776,5.2784658628
994,058a653a-7a12-4057-acbb-4e64c684c073,9.0807e-06,2.4305e-06,-6.2000000956,-0.0001047807,8.27979e-05,0.999999151,True,True,230,12.2038461131,14.3999765673
995,ba55a772-c051-485b-889c-d310074c7e58,-168.6000061035,1e-10,-8.08e-08,-1.0,0.0,0.0,True,True,154,3.0,12.4999999269
996,05409e7b-7f38-4b9a-8a9e-64393ae43ace,-6.357073345e-25,-6.357073345e-25,6.5500001907,2.985711719e-19,-8.37614835e-21,1.0,True,True,232,9.1000003815,6.5
997,c872f768-82e6-4e3b-b7c5-4f4111e0bc0b,-11.3463621271,-55.0713805189,22.0980005264,0.0,0.0,1.0,True,True,0,0.2539997101,0.213297779
998,537fca3b-df18-4dc7-b99c-b71681642aaa,0.5500000119,6.155540803e-19,1.236198086e-18,-1.0,-1.119189213e-18,-2.247632835e-18,True,True,0,0.5,2.25
998,537fca3b-df18-4dc7-b99c-b71681642aaa,1.8499999642,0.0,0.0,1.0,0.0,0.0,True,True,0,0.8999999762,2.0
999,f6309007-1167-495a-bf62-7e209e36684b,3.1455e-06,14.7499999301,-3.3691e-06,-5.39519e-05,0.999998571,5.56269e-05,True,True,221,25.5013946576,9.0000000093
1000,466a7fff-3150-4e28-88e1-3ec1523c0064,-2.464967345e-24,-2.47685493e-24,24.25,-4.495150793e-21,-3.41795924e-21,1.0,True,True,0,2.5,12.75
1001,36385cc5-0101-4422-9208-b58d4656826b,25.0500000007,1.17e-08,0.0,-1.0,0.0,0.0,True,True,0,49.8999999985,19.9999999873
1002,d74c4115-35a3-44ce-892a-4b7558571294,-26.5000028173,2.7999999523,3.05e-08,0.0,1.0,0.0,True,True,150,2.5999999046,3.7499985577
1002,d74c4115-35a3-44ce-892a-4b7558571294,-22.9496725666,3.9999999021,13.2500028351,1.41729e-05,0.9999970818,0.0002123431,True,True,195,5.0013829927,3.249999797
1002,d74c4115-35a3-44ce-892a-4b7558571294,-1.909129005e-17,4.0,-26.5,-4.772822512e-18,1.0,-1.189058741e-19,True,True,196,5.0,3.25
1002,d74c4115-35a3-44ce-892a-4b7558571294,22.9496716838,4.0000000588,13.2499947582,-0.0001917208,0.9999983351,-0.0001915204,True,True,195,5.0017611493,3.2500006692
1002,d74c4115-35a3-44ce-892a-4b7558571294,26.500002908,2.7999999523,3.12e-08,0.0,1.0,0.0,True,True,150,2.5999999046,3.7499985351
1003,2102faf4-f2f0-40a1-8513-d9a87a3e8bc3,0.0,10.5,0.0,0.0,1.0,0.0,True,True,200,5.0,4.0
1003,2102faf4-f2f0-40a1-8513-d9a87a3e8bc3,7.863074539e-19,51.75,-3.566332819e-17,1.519434694e-20,1.0,-6.891464385e-19,True,True,972,7.5,3.0
1004,047d8eab-5b07-4004-a2a6-080e40b696ba,9.1392891782,-95.1028927144,6.75,0.0,0.0,1.0,True,True,300,10.5,3.9999998077
1005,9917565f-ede1-4991-8cc4-e2501c7726c6,-1.8399e-06,-1.0665e-06,13.049999952,5.3414e-06,2.5606e-06,-0.9999999978,True,True,0,13.9000251993,2.1200003389
1005,9917565f-ede1-4991-8cc4-e2501c7726c6,0.0,0.0,157.9000015259,3.043739129e-21,-8.119885402e-20,1.0,True,True,0,5.8000030518,2.1199998856
1005,9917565f-ede1-4991-8cc4-e2501c7726c6,0.0,0.0,149.75,0.0,0.0,1.0,True,True,0,10.5,2.5
1006,95b102e7-a822-48ca-911f-333f2c8a0bf3,-205.6752471924,96.2021177109,36.7274098247,-1.0,0.0,0.0,True,True,48,3.0,4.1307391884
1006,95b102e7-a822-48ca-911f-333f2c8a0bf3,-184.6752471924,96.2021184914,36.7274083445,-1.0,0.0,0.0,True,True,48,37.0,18.9999991532
1006,95b102e7-a822-48ca-911f-333f2c8a0bf3,-44.5,-75.3933841981,22.082601936,-1.0,0.0,0.0,True,False,48,2.0,6.9999995634
1007,2dd753fa-16df-4318-b4f7-ebb415be4c32,-2.041e-07,282.6129150391,-1e-10,0.0,1.0,0.0,True,True,126,0.8037109375,12.0708950438
1007,2dd753fa-16df-4318-b4f7-ebb415be4c32,-1.552e-07,281.7904815674,1e-10,0.0,1.0,0.0,True,True,126,0.8411560059,12.7289981824
1008,5e650a04-0f43-4068-9466-07ec50564fd2,12.9999981351,21.875,7.0000000665,0.0,1.0,0.0,True,True,214,3.75,2.6249995953
1008,5e650a04-0f43-4068-9466-07ec50564fd2,41.9999985345,21.875,7.0000000665,0.0,1.0,0.0,True,True,214,3.75,2.6249994307
1009,ae87a57e-40f4-4740-8b30-3f72ef313dac,-2.5399999619,-1.072936727e-18,2.166980498e-18,-1.0,-4.224160407e-19,8.53141941e-19,True,True,232,5.0799999237,1.2065000534
1010,ce3ce9d1-e3a9-4aec-9940-cb69493b2ddf,-0.0002524733,0.0004041449,-5.9999997657,-0.0001810706,0.0002898068,-0.9999964101,True,True,100,10.0020486585,3.0000003647
1010,ce3ce9d1-e3a9-4aec-9940-cb69493b2ddf,-7.523163978e-25,-7.523163978e-25,-0.5,-1.035839958e-17,3.754771497e-18,-1.0,True,True,72,1.0,5.0
1010,ce3ce9d1-e3a9-4aec-9940-cb69493b2ddf,-7.523163978e-25,-7.523163978e-25,15.5,1.035839958e-17,3.754771497e-18,1.0,True,True,72,1.0,5.0
1010,ce3ce9d1-e3a9-4aec-9940-cb69493b2ddf,0.0,0.0,21.0,0.0,0.0,1.0,True,True,72,10.0,3.0
1011,e85836ff-ee36-425d-87cd-5596e50b5055,3e-10,7.3e-09,151.5,0.0,0.0,1.0,True,True,174,3.0,4.0000000384
1012,af3e0fcb-f91f-49be-acad-6ff4bac76f5b,15.25,-1.178513229e-18,4.421728248e-20,-1.0,7.727955599e-20,-2.899493933e-21,True,True,0,0.5,1.5900000334
1013,b67679ea-ae9b-4ab2-b296-3dd4a1c024c1,0.0999941747,15.4885090049,-12.1420629763,-0.9999881952,0.0001240785,-0.0006707058,True,False,179,0.2005604658,0.3879734762
1014,397da923-bcae-4f62-9814-13dabacb6653,-665.8012069632,-753.9854677583,364.1297724069,-0.9676007376,0.2524852713,-1.5325e-06,True,True,220,8.000090233,10.0000000563
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-5.25,-8.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-5.25,-6.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-5.25,-5.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-5.25,-3.7500001192,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-5.25,-2.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-5.25,-0.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-5.25,8.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-5.25,6.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-5.25,5.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-5.25,3.7500001192,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-5.25,2.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-5.25,0.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-3.75,-8.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-3.75,-6.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-3.75,-5.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-3.75,-3.7500001192,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-3.75,-2.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-3.75,-0.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-3.75,8.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-3.75,6.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-3.75,5.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-3.75,3.7500001192,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-3.75,2.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-3.75,0.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-2.25,-8.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-2.25,-6.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-2.25,-5.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-2.25,-3.7500001192,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-2.25,-2.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-2.25,-0.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-2.25,8.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-2.25,6.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-2.25,5.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-2.25,3.7500001192,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-2.25,2.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-2.25,0.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-0.75,-8.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-0.75,-6.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-0.75,-5.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-0.75,-3.7500001192,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-0.75,-2.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-0.75,-0.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-0.75,8.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-0.75,6.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-0.75,5.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-0.75,3.7500001192,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-0.75,2.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,-0.75,0.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,0.75,-8.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,0.75,-6.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,0.75,-5.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,0.75,-3.7500001192,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,0.75,-2.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,0.75,-0.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,0.75,8.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,0.75,6.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,0.75,5.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,0.75,3.7500001192,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,0.75,2.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,0.75,0.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,2.25,-8.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,2.25,-6.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,2.25,-5.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,2.25,-3.7500001192,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,2.25,-2.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,2.25,-0.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,2.25,8.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,2.25,6.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,2.25,5.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,2.25,3.7500001192,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,2.25,2.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,2.25,0.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,3.75,-8.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,3.75,-6.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,3.75,-5.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,3.75,-3.7500001192,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,3.75,-2.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,3.75,-0.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,3.75,8.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,3.75,6.75,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,3.75,5.25,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
1015,e08b56b4-aeef-4e19-b2b2-170ecd911255,3.75,3.7500001192,2.3850000501,0.0,0.0,1.0,True,True,212,1.5900000334,0.5
